ID,,,
2021-08-26T10:45:43.866606,induction_motor,x_accel,-3.99666
2021-08-26T10:45:43.866606,induction_motor,y_accel,16.56835
2021-08-26T10:45:43.866606,induction_motor,z_accel,-6.80091
2021-08-26T10:45:43.867606,induction_motor,x_accel,27.26987
2021-08-26T10:45:43.867606,induction_motor,y_accel,4.02952
2021-08-26T10:45:43.867606,induction_motor,z_accel,3.93276
2021-08-26T10:45:43.868606,induction_motor,x_accel,12.34570
2021-08-26T10:45:43.868606,induction_motor,y_accel,-12.98979
2021-08-26T10:45:43.868606,induction_motor,z_accel,7.92973
2021-08-26T10:45:43.869606,induction_motor,x_accel,-4.18999
2021-08-26T10:45:43.869606,induction_motor,y_accel,-1.25683
2021-08-26T10:45:43.869606,induction_motor,z_accel,6.80162
2021-08-26T10:45:43.870606,induction_motor,x_accel,-6.44641
2021-08-26T10:45:43.870606,induction_motor,y_accel,-5.86613
2021-08-26T10:45:43.870606,induction_motor,z_accel,-6.99434
2021-08-26T10:45:43.871606,induction_motor,x_accel,-20.21011
2021-08-26T10:45:43.871606,induction_motor,y_accel,-12.82861
2021-08-26T10:45:43.871606,induction_motor,z_accel,-59.14813
2021-08-26T10:45:43.872606,induction_motor,x_accel,9.44469
2021-08-26T10:45:43.872606,induction_motor,y_accel,-4.41567
2021-08-26T10:45:43.872606,induction_motor,z_accel,-54.02295
2021-08-26T10:45:43.873606,induction_motor,x_accel,3.57826
2021-08-26T10:45:43.873606,induction_motor,y_accel,-26.26997
2021-08-26T10:45:43.873606,induction_motor,z_accel,-21.14479
2021-08-26T10:45:43.874606,induction_motor,x_accel,20.37189
2021-08-26T10:45:43.874606,induction_motor,y_accel,-28.23620
2021-08-26T10:45:43.874606,induction_motor,z_accel,20.33964
2021-08-26T10:45:43.875606,induction_motor,x_accel,6.38251
2021-08-26T10:45:43.875606,induction_motor,y_accel,7.51072
2021-08-26T10:45:43.875606,induction_motor,z_accel,16.31041
2021-08-26T10:45:43.876606,induction_motor,x_accel,-12.24843
